,f,velo,l
2025-05-27 17:35:00,40.576566666666665,0.22184999999999996,0.3686666666666667
2025-05-27 17:36:00,40.22323333333333,0.21983333333333333,0.36865000000000003
2025-05-27 17:37:00,39.97938333333333,0.2182833333333333,0.3688
2025-05-27 17:38:00,39.877066666666664,0.2176833333333333,0.3688
2025-05-27 17:39:00,39.752516666666665,0.21695000000000003,0.3688166666666667
2025-05-27 17:40:00,39.76166666666667,0.2169166666666667,0.36891666666666667
2025-05-27 17:41:00,39.919200000000004,0.21781666666666663,0.36900000000000005
2025-05-27 17:42:00,39.99458333333333,0.21823333333333333,0.36901666666666666
2025-05-27 17:43:00,39.98295,0.21818333333333334,0.3690333333333333
2025-05-27 17:44:00,39.82076666666667,0.2173,0.36905
2025-05-27 17:45:00,39.467533333333336,0.21534999999999999,0.36913333333333337
2025-05-27 17:46:00,39.022000000000006,0.21298333333333336,0.36915
2025-05-27 17:47:00,38.961650000000006,0.21265,0.3691666666666667
2025-05-27 17:48:00,39.03268333333334,0.2130166666666667,0.3691833333333333
2025-05-27 17:49:00,39.11395,0.21338333333333334,0.3692
2025-05-27 17:50:00,39.365116666666665,0.21461666666666668,0.3692833333333333
2025-05-27 17:51:00,39.5948,0.2157833333333333,0.3692833333333333
2025-05-27 17:52:00,39.76716666666667,0.21658333333333335,0.36934999999999996
2025-05-27 17:53:00,39.8737,0.21718333333333334,0.36935
2025-05-27 17:54:00,39.78958333333334,0.21683333333333335,0.36935
2025-05-27 17:55:00,39.764950000000006,0.2168166666666667,0.3694333333333333
2025-05-27 17:56:00,39.742333333333335,0.2168166666666667,0.3695166666666666
2025-05-27 17:57:00,39.705799999999996,0.2168166666666667,0.3695166666666666
2025-05-27 17:58:00,39.64946666666667,0.21658333333333335,0.36965
2025-05-27 17:59:00,39.55903333333334,0.21616666666666667,0.36971666666666664
2025-05-27 18:00:00,39.43261666666667,0.21549999999999997,0.36985
2025-05-27 18:01:00,39.390283333333336,0.21518333333333334,0.37006666666666665
2025-05-27 18:02:00,39.46115,0.21553333333333335,0.3702833333333333
2025-05-27 18:03:00,39.5429,0.21593333333333337,0.37049999999999994
2025-05-27 18:04:00,39.72005,0.21683333333333335,0.3707166666666667
2025-05-27 18:05:00,40.06118333333333,0.2186,0.3709333333333333
2025-05-27 18:06:00,40.27935,0.21948333333333334,0.37129999999999996
2025-05-27 18:07:00,40.19363333333333,0.21878333333333333,0.37166666666666665
2025-05-27 18:08:00,40.0067,0.21749999999999997,0.3720333333333333
2025-05-27 18:09:00,39.81901666666666,0.2163,0.37248333333333333
2025-05-27 18:10:00,39.67948333333334,0.21548333333333333,0.3728666666666666
